source.table,budget.type,deflator.type,pay.category,pay.type,FY,amount
tbl.6.02.TOA.by.Pay.Category,TOA,current,military.retired.pay.accrual,pay,2010,20307000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,medicare.eligible.retired.health.fund.contributions,non.pay,2010,8960000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,other.military.personnel,non.pay,2010,48904000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,non.pay.operations,non.pay,2010,237181000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,non.pay.investment,non.pay,2010,233860000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,civilian.pay,pay,2010,78840000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,military.pay,pay,2010,94593000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,military.retired.pay.accrual,pay,2010,25672000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,medicare.eligible.retired.health.fund.contributions,non.pay,2010,12721000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,other.military.personnel,non.pay,2010,59442000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,non.pay.operations,non.pay,2010,292650000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,non.pay.investment,non.pay,2010,285032000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,civilian.pay,pay,2011,70977000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,military.pay,pay,2011,75280000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,military.retired.pay.accrual,pay,2011,20796000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,medicare.eligible.retired.health.fund.contributions,non.pay,2011,11010000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,other.military.personnel,non.pay,2011,46541000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,non.pay.operations,non.pay,2011,248312000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,non.pay.investment,non.pay,2011,216175000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,civilian.pay,pay,2011,82592000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,military.pay,pay,2011,93851000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,military.retired.pay.accrual,pay,2011,25927000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,medicare.eligible.retired.health.fund.contributions,non.pay,2011,15177000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,other.military.personnel,non.pay,2011,55484000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,non.pay.operations,non.pay,2011,297970000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,non.pay.investment,non.pay,2011,259033000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,civilian.pay,pay,2012,72612000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,military.pay,pay,2012,75688000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,military.retired.pay.accrual,pay,2012,21776000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,medicare.eligible.retired.health.fund.contributions,non.pay,2012,10845000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,other.military.personnel,non.pay,2012,44315000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,non.pay.operations,non.pay,2012,230746000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,non.pay.investment,non.pay,2012,196307000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,civilian.pay,pay,2012,84494000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,military.pay,pay,2012,92874000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,military.retired.pay.accrual,pay,2012,26720000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,medicare.eligible.retired.health.fund.contributions,non.pay,2012,14430000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,other.military.personnel,non.pay,2012,51928000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,non.pay.operations,non.pay,2012,271313000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,non.pay.investment,non.pay,2012,231613000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,civilian.pay,pay,2013,71919000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,military.pay,pay,2013,76266000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,military.retired.pay.accrual,pay,2013,20408000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,medicare.eligible.retired.health.fund.contributions,non.pay,2013,8297000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,other.military.personnel,non.pay,2013,41267000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,non.pay.operations,non.pay,2013,197344000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,non.pay.investment,non.pay,2013,169891000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,civilian.pay,pay,2013,83687000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,military.pay,pay,2013,92020000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,military.retired.pay.accrual,pay,2013,24624000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,medicare.eligible.retired.health.fund.contributions,non.pay,2013,10739000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,other.military.personnel,non.pay,2013,47642000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,non.pay.operations,non.pay,2013,227143000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,non.pay.investment,non.pay,2013,197643000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,civilian.pay,pay,2014,68730000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,military.pay,pay,2014,74320000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,military.retired.pay.accrual,pay,2014,20339000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,medicare.eligible.retired.health.fund.contributions,non.pay,2014,7436000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,other.military.personnel,non.pay,2014,41511000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,non.pay.operations,non.pay,2014,203441000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,non.pay.investment,non.pay,2014,165412000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,civilian.pay,pay,2014,79421000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,military.pay,pay,2014,88608000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,military.retired.pay.accrual,pay,2014,24249000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,medicare.eligible.retired.health.fund.contributions,non.pay,2014,9408000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,other.military.personnel,non.pay,2014,47254000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,non.pay.operations,non.pay,2014,231612000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,non.pay.investment,non.pay,2014,189806000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,civilian.pay,pay,2015,67819000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,military.pay,pay,2015,72478000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,military.retired.pay.accrual,pay,2015,19653000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,medicare.eligible.retired.health.fund.contributions,non.pay,2015,7023000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,other.military.personnel,non.pay,2015,39874000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,non.pay.operations,non.pay,2015,193066000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,non.pay.investment,non.pay,2015,165491000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,civilian.pay,pay,2015,77592000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,military.pay,pay,2015,85557000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,military.retired.pay.accrual,pay,2015,23199000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,medicare.eligible.retired.health.fund.contributions,non.pay,2015,8660000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,other.military.personnel,non.pay,2015,44886000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,non.pay.operations,non.pay,2015,217878000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,non.pay.investment,non.pay,2015,187225000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,civilian.pay,pay,2016,70190000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,military.pay,pay,2016,72513000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,military.retired.pay.accrual,pay,2016,19322000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,medicare.eligible.retired.health.fund.contributions,non.pay,2016,6629000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,other.military.personnel,non.pay,2016,39840000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,non.pay.operations,non.pay,2016,190283000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,non.pay.investment,non.pay,2016,189201000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,civilian.pay,pay,2016,79353000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,military.pay,pay,2016,84582000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,military.retired.pay.accrual,pay,2016,22539000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,medicare.eligible.retired.health.fund.contributions,non.pay,2016,7898000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,other.military.personnel,non.pay,2016,44272000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,non.pay.operations,non.pay,2016,214754000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,non.pay.investment,non.pay,2016,210569000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,civilian.pay,pay,2017,72146000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,military.pay,pay,2017,74137000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,military.retired.pay.accrual,pay,2017,18166000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,medicare.eligible.retired.health.fund.contributions,non.pay,2017,6961000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,other.military.personnel,non.pay,2017,39764000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,non.pay.operations,non.pay,2017,199375000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,non.pay.investment,non.pay,2017,198738000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,civilian.pay,pay,2017,80043000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,military.pay,pay,2017,84864000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,military.retired.pay.accrual,pay,2017,20795000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,medicare.eligible.retired.health.fund.contributions,non.pay,2017,8044000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,other.military.personnel,non.pay,2017,43404000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,non.pay.operations,non.pay,2017,220250000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,non.pay.investment,non.pay,2017,217120000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,civilian.pay,pay,2018,72992000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,military.pay,pay,2018,75582000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,military.retired.pay.accrual,pay,2018,18271000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,medicare.eligible.retired.health.fund.contributions,non.pay,2018,8147000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,other.military.personnel,non.pay,2018,42152000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,non.pay.operations,non.pay,2018,215783000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,non.pay.investment,non.pay,2018,240034000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,civilian.pay,pay,2018,79394000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,military.pay,pay,2018,84573000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,military.retired.pay.accrual,pay,2018,20444000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,medicare.eligible.retired.health.fund.contributions,non.pay,2018,9239000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,other.military.personnel,non.pay,2018,45048000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,non.pay.operations,non.pay,2018,232788000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,non.pay.investment,non.pay,2018,257508000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,civilian.pay,pay,2019,77818000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,military.pay,pay,2019,77856000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,military.retired.pay.accrual,pay,2019,20153000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,medicare.eligible.retired.health.fund.contributions,non.pay,2019,7533000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,other.military.personnel,non.pay,2019,43420000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,non.pay.operations,non.pay,2019,221248000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,non.pay.investment,non.pay,2019,244973000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,civilian.pay,pay,2019,83065000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,military.pay,pay,2019,84910000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,military.retired.pay.accrual,pay,2019,21979000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,medicare.eligible.retired.health.fund.contributions,non.pay,2019,8359000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,other.military.personnel,non.pay,2019,45594000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,non.pay.operations,non.pay,2019,233114000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,non.pay.investment,non.pay,2019,258499000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,civilian.pay,pay,2020,81368000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,military.pay,pay,2020,82031000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,military.retired.pay.accrual,pay,2020,21627000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,medicare.eligible.retired.health.fund.contributions,non.pay,2020,7817000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,other.military.personnel,non.pay,2020,42675000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,non.pay.operations,non.pay,2020,236416000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,non.pay.investment,non.pay,2020,253823000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,civilian.pay,pay,2020,84489000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,military.pay,pay,2020,86857000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,military.retired.pay.accrual,pay,2020,22900000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,medicare.eligible.retired.health.fund.contributions,non.pay,2020,8292000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,other.military.personnel,non.pay,2020,44200000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,non.pay.operations,non.pay,2020,245148000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,non.pay.investment,non.pay,2020,263426000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,civilian.pay,pay,2021,82767000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,military.pay,pay,2021,82650000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,military.retired.pay.accrual,pay,2021,25012000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,medicare.eligible.retired.health.fund.contributions,non.pay,2021,8376000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,other.military.personnel,non.pay,2021,46231000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,non.pay.operations,non.pay,2021,219077000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,non.pay.investment,non.pay,2021,245200000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,civilian.pay,pay,2021,84588000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,military.pay,pay,2021,84965000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,military.retired.pay.accrual,pay,2021,25712000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,medicare.eligible.retired.health.fund.contributions,non.pay,2021,8686000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,other.military.personnel,non.pay,2021,47073000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,non.pay.operations,non.pay,2021,224570000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,non.pay.investment,non.pay,2021,249892000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,civilian.pay,pay,2022,86776000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,military.pay,pay,2022,86749000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,military.retired.pay.accrual,pay,2022,25672000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,medicare.eligible.retired.health.fund.contributions,non.pay,2022,9337000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,other.military.personnel,non.pay,2022,45527000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,non.pay.operations,non.pay,2022,221175000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,non.pay.investment,non.pay,2022,239879000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,civilian.pay,pay,2022,86776000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,military.pay,pay,2022,86749000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,military.retired.pay.accrual,pay,2022,25672000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,medicare.eligible.retired.health.fund.contributions,non.pay,2022,9337000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,other.military.personnel,non.pay,2022,45527000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,non.pay.operations,non.pay,2022,221175000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,non.pay.investment,non.pay,2022,239879000000
tbl.6.09.BA.by.Pay.Category,BA,current,civilian.pay,pay,1948,2472000000
tbl.6.09.BA.by.Pay.Category,BA,current,military.pay,pay,1948,3428000000
tbl.6.09.BA.by.Pay.Category,BA,current,military.retired.pay.accrual,pay,1948,175000000
tbl.6.09.BA.by.Pay.Category,BA,current,medicare.eligible.retired.health.fund.contributions,non.pay,1948,0
tbl.6.09.BA.by.Pay.Category,BA,current,other.military.personnel,non.pay,1948,873000000
tbl.6.09.BA.by.Pay.Category,BA,current,non.pay.operations,non.pay,1948,642000000
tbl.6.09.BA.by.Pay.Category,BA,current,non.pay.investment,non.pay,1948,4210000000
tbl.6.09.BA.by.Pay.Category,BA,constant,civilian.pay,pay,1948,57489000000
tbl.6.09.BA.by.Pay.Category,BA,constant,military.pay,pay,1948,91367000000
tbl.6.09.BA.by.Pay.Category,BA,constant,military.retired.pay.accrual,pay,1948,3238000000
tbl.6.09.BA.by.Pay.Category,BA,constant,medicare.eligible.retired.health.fund.contributions,non.pay,1948,0
tbl.6.09.BA.by.Pay.Category,BA,constant,other.military.personnel,non.pay,1948,8164000000
tbl.6.09.BA.by.Pay.Category,BA,constant,non.pay.operations,non.pay,1948,9039000000
tbl.6.09.BA.by.Pay.Category,BA,constant,non.pay.investment,non.pay,1948,44593000000
tbl.6.09.BA.by.Pay.Category,BA,current,civilian.pay,pay,1949,2712000000
tbl.6.09.BA.by.Pay.Category,BA,current,military.pay,pay,1949,3747000000
tbl.6.09.BA.by.Pay.Category,BA,current,military.retired.pay.accrual,pay,1949,193000000
tbl.6.09.BA.by.Pay.Category,BA,current,medicare.eligible.retired.health.fund.contributions,non.pay,1949,0
tbl.6.09.BA.by.Pay.Category,BA,current,other.military.personnel,non.pay,1949,760000000
tbl.6.09.BA.by.Pay.Category,BA,current,non.pay.operations,non.pay,1949,1083000000
tbl.6.09.BA.by.Pay.Category,BA,current,non.pay.investment,non.pay,1949,1938000000
tbl.6.09.BA.by.Pay.Category,BA,constant,civilian.pay,pay,1949,58325000000
tbl.6.09.BA.by.Pay.Category,BA,constant,military.pay,pay,1949,100136000000
tbl.6.09.BA.by.Pay.Category,BA,constant,military.retired.pay.accrual,pay,1949,3552000000
tbl.6.09.BA.by.Pay.Category,BA,constant,medicare.eligible.retired.health.fund.contributions,non.pay,1949,0
tbl.6.09.BA.by.Pay.Category,BA,constant,other.military.personnel,non.pay,1949,6814000000
tbl.6.09.BA.by.Pay.Category,BA,constant,non.pay.operations,non.pay,1949,12540000000
tbl.6.09.BA.by.Pay.Category,BA,constant,non.pay.investment,non.pay,1949,18983000000
tbl.6.09.BA.by.Pay.Category,BA,current,civilian.pay,pay,1950,2586000000
tbl.6.09.BA.by.Pay.Category,BA,current,military.pay,pay,1950,4154000000
tbl.6.09.BA.by.Pay.Category,BA,current,military.retired.pay.accrual,pay,1950,180000000
tbl.6.09.BA.by.Pay.Category,BA,current,medicare.eligible.retired.health.fund.contributions,non.pay,1950,0
tbl.6.09.BA.by.Pay.Category,BA,current,other.military.personnel,non.pay,1950,737000000
tbl.6.09.BA.by.Pay.Category,BA,current,non.pay.operations,non.pay,1950,1911000000
tbl.6.09.BA.by.Pay.Category,BA,current,non.pay.investment,non.pay,1950,4517000000
tbl.6.09.BA.by.Pay.Category,BA,constant,civilian.pay,pay,1950,53138000000
tbl.6.09.BA.by.Pay.Category,BA,constant,military.pay,pay,1950,98751000000
tbl.6.09.BA.by.Pay.Category,BA,constant,military.retired.pay.accrual,pay,1950,3456000000
tbl.6.09.BA.by.Pay.Category,BA,constant,medicare.eligible.retired.health.fund.contributions,non.pay,1950,0
tbl.6.09.BA.by.Pay.Category,BA,constant,other.military.personnel,non.pay,1950,6632000000
tbl.6.09.BA.by.Pay.Category,BA,constant,non.pay.operations,non.pay,1950,20137000000
tbl.6.09.BA.by.Pay.Category,BA,constant,non.pay.investment,non.pay,1950,44192000000
tbl.6.09.BA.by.Pay.Category,BA,current,civilian.pay,pay,1951,3222000000
tbl.6.09.BA.by.Pay.Category,BA,current,military.pay,pay,1951,6890000000
tbl.6.09.BA.by.Pay.Category,BA,current,military.retired.pay.accrual,pay,1951,342000000
tbl.6.09.BA.by.Pay.Category,BA,current,medicare.eligible.retired.health.fund.contributions,non.pay,1951,0
