source.table,budget.type,deflator.type,pay.category,pay.type,FY,amount
tbl.6.09.BA.by.Pay.Category,BA,current,medicare.eligible.retired.health.fund.contributions,non.pay,1948,0
tbl.6.09.BA.by.Pay.Category,BA,current,other.military.personnel,non.pay,1948,873000000
tbl.6.09.BA.by.Pay.Category,BA,current,non.pay.operations,non.pay,1948,642000000
tbl.6.09.BA.by.Pay.Category,BA,current,non.pay.investment,non.pay,1948,4210000000
tbl.6.09.BA.by.Pay.Category,BA,current,OCO.place.holder,other,1948,0
tbl.6.09.BA.by.Pay.Category,BA,constant,civilian.pay,pay,1948,56250000000
tbl.6.09.BA.by.Pay.Category,BA,constant,military.pay,pay,1948,88881000000
tbl.6.09.BA.by.Pay.Category,BA,constant,military.retired.pay.accrual,pay,1948,3213000000
tbl.6.09.BA.by.Pay.Category,BA,constant,medicare.eligible.retired.health.fund.contributions,non.pay,1948,0
tbl.6.09.BA.by.Pay.Category,BA,constant,other.military.personnel,non.pay,1948,8114000000
tbl.6.09.BA.by.Pay.Category,BA,constant,non.pay.operations,non.pay,1948,9301000000
tbl.6.09.BA.by.Pay.Category,BA,constant,non.pay.investment,non.pay,1948,44269000000
tbl.6.09.BA.by.Pay.Category,BA,constant,OCO.place.holder,other,1948,0
tbl.6.09.BA.by.Pay.Category,BA,current,civilian.pay,pay,1949,2712000000
tbl.6.09.BA.by.Pay.Category,BA,current,military.pay,pay,1949,3747000000
tbl.6.09.BA.by.Pay.Category,BA,current,military.retired.pay.accrual,pay,1949,193000000
tbl.6.09.BA.by.Pay.Category,BA,current,medicare.eligible.retired.health.fund.contributions,non.pay,1949,0
tbl.6.09.BA.by.Pay.Category,BA,current,other.military.personnel,non.pay,1949,760000000
tbl.6.09.BA.by.Pay.Category,BA,current,non.pay.operations,non.pay,1949,1083000000
tbl.6.09.BA.by.Pay.Category,BA,current,non.pay.investment,non.pay,1949,1938000000
tbl.6.09.BA.by.Pay.Category,BA,current,OCO.place.holder,other,1949,0
tbl.6.09.BA.by.Pay.Category,BA,constant,civilian.pay,pay,1949,57068000000
tbl.6.09.BA.by.Pay.Category,BA,constant,military.pay,pay,1949,97411000000
tbl.6.09.BA.by.Pay.Category,BA,constant,military.retired.pay.accrual,pay,1949,3524000000
tbl.6.09.BA.by.Pay.Category,BA,constant,medicare.eligible.retired.health.fund.contributions,non.pay,1949,0
tbl.6.09.BA.by.Pay.Category,BA,constant,other.military.personnel,non.pay,1949,6742000000
tbl.6.09.BA.by.Pay.Category,BA,constant,non.pay.operations,non.pay,1949,12766000000
tbl.6.09.BA.by.Pay.Category,BA,constant,non.pay.investment,non.pay,1949,18843000000
tbl.6.09.BA.by.Pay.Category,BA,constant,OCO.place.holder,other,1949,0
tbl.6.09.BA.by.Pay.Category,BA,current,civilian.pay,pay,1950,2586000000
tbl.6.09.BA.by.Pay.Category,BA,current,military.pay,pay,1950,4154000000
tbl.6.09.BA.by.Pay.Category,BA,current,military.retired.pay.accrual,pay,1950,180000000
tbl.6.09.BA.by.Pay.Category,BA,current,medicare.eligible.retired.health.fund.contributions,non.pay,1950,0
tbl.6.09.BA.by.Pay.Category,BA,current,other.military.personnel,non.pay,1950,737000000
tbl.6.09.BA.by.Pay.Category,BA,current,non.pay.operations,non.pay,1950,1911000000
tbl.6.09.BA.by.Pay.Category,BA,current,non.pay.investment,non.pay,1950,4517000000
tbl.6.09.BA.by.Pay.Category,BA,current,OCO.place.holder,other,1950,0
tbl.6.09.BA.by.Pay.Category,BA,constant,civilian.pay,pay,1950,51993000000
tbl.6.09.BA.by.Pay.Category,BA,constant,military.pay,pay,1950,96065000000
tbl.6.09.BA.by.Pay.Category,BA,constant,military.retired.pay.accrual,pay,1950,3429000000
tbl.6.09.BA.by.Pay.Category,BA,constant,medicare.eligible.retired.health.fund.contributions,non.pay,1950,0
tbl.6.09.BA.by.Pay.Category,BA,constant,other.military.personnel,non.pay,1950,6595000000
tbl.6.09.BA.by.Pay.Category,BA,constant,non.pay.operations,non.pay,1950,20366000000
tbl.6.09.BA.by.Pay.Category,BA,constant,non.pay.investment,non.pay,1950,43868000000
tbl.6.09.BA.by.Pay.Category,BA,constant,OCO.place.holder,other,1950,0
tbl.6.09.BA.by.Pay.Category,BA,current,civilian.pay,pay,1951,3222000000
tbl.6.09.BA.by.Pay.Category,BA,current,military.pay,pay,1951,6890000000
tbl.6.09.BA.by.Pay.Category,BA,current,military.retired.pay.accrual,pay,1951,342000000
tbl.6.09.BA.by.Pay.Category,BA,current,medicare.eligible.retired.health.fund.contributions,non.pay,1951,0
tbl.6.09.BA.by.Pay.Category,BA,current,other.military.personnel,non.pay,1951,1819000000
tbl.6.09.BA.by.Pay.Category,BA,current,non.pay.operations,non.pay,1951,9680000000
tbl.6.09.BA.by.Pay.Category,BA,current,non.pay.investment,non.pay,1951,25581000000
tbl.6.09.BA.by.Pay.Category,BA,current,OCO.place.holder,other,1951,0
tbl.6.09.BA.by.Pay.Category,BA,constant,civilian.pay,pay,1951,65670000000
tbl.6.09.BA.by.Pay.Category,BA,constant,military.pay,pay,1951,149671000000
tbl.6.09.BA.by.Pay.Category,BA,constant,military.retired.pay.accrual,pay,1951,4039000000
tbl.6.09.BA.by.Pay.Category,BA,constant,medicare.eligible.retired.health.fund.contributions,non.pay,1951,0
tbl.6.09.BA.by.Pay.Category,BA,constant,other.military.personnel,non.pay,1951,15217000000
tbl.6.09.BA.by.Pay.Category,BA,constant,non.pay.operations,non.pay,1951,95032000000
tbl.6.09.BA.by.Pay.Category,BA,constant,non.pay.investment,non.pay,1951,233858000000
tbl.6.09.BA.by.Pay.Category,BA,constant,OCO.place.holder,other,1951,0
tbl.6.09.BA.by.Pay.Category,BA,current,civilian.pay,pay,1952,4780000000
tbl.6.09.BA.by.Pay.Category,BA,current,military.pay,pay,1952,9375000000
tbl.6.09.BA.by.Pay.Category,BA,current,military.retired.pay.accrual,pay,1952,345000000
tbl.6.09.BA.by.Pay.Category,BA,current,medicare.eligible.retired.health.fund.contributions,non.pay,1952,0
tbl.6.09.BA.by.Pay.Category,BA,current,other.military.personnel,non.pay,1952,1777000000
tbl.6.09.BA.by.Pay.Category,BA,current,non.pay.operations,non.pay,1952,9565000000
tbl.6.09.BA.by.Pay.Category,BA,current,non.pay.investment,non.pay,1952,34354000000
tbl.6.09.BA.by.Pay.Category,BA,current,OCO.place.holder,other,1952,0
tbl.6.09.BA.by.Pay.Category,BA,constant,civilian.pay,pay,1952,91208000000
tbl.6.09.BA.by.Pay.Category,BA,constant,military.pay,pay,1952,205058000000
tbl.6.09.BA.by.Pay.Category,BA,constant,military.retired.pay.accrual,pay,1952,4160000000
tbl.6.09.BA.by.Pay.Category,BA,constant,medicare.eligible.retired.health.fund.contributions,non.pay,1952,0
tbl.6.09.BA.by.Pay.Category,BA,constant,other.military.personnel,non.pay,1952,15267000000
tbl.6.09.BA.by.Pay.Category,BA,constant,non.pay.operations,non.pay,1952,95956000000
tbl.6.09.BA.by.Pay.Category,BA,constant,non.pay.investment,non.pay,1952,326351000000
tbl.6.09.BA.by.Pay.Category,BA,constant,OCO.place.holder,other,1952,0
tbl.6.09.BA.by.Pay.Category,BA,current,civilian.pay,pay,1953,5516000000
tbl.6.09.BA.by.Pay.Category,BA,current,military.pay,pay,1953,10097000000
tbl.6.09.BA.by.Pay.Category,BA,current,military.retired.pay.accrual,pay,1953,357000000
tbl.6.09.BA.by.Pay.Category,BA,current,medicare.eligible.retired.health.fund.contributions,non.pay,1953,0
tbl.6.09.BA.by.Pay.Category,BA,current,other.military.personnel,non.pay,1953,2032000000
tbl.6.09.BA.by.Pay.Category,BA,current,non.pay.operations,non.pay,1953,6318000000
tbl.6.09.BA.by.Pay.Category,BA,current,non.pay.investment,non.pay,1953,24283000000
tbl.6.09.BA.by.Pay.Category,BA,current,OCO.place.holder,other,1953,0
tbl.6.09.BA.by.Pay.Category,BA,constant,civilian.pay,pay,1953,101354000000
tbl.6.09.BA.by.Pay.Category,BA,constant,military.pay,pay,1953,206894000000
tbl.6.09.BA.by.Pay.Category,BA,constant,military.retired.pay.accrual,pay,1953,4237000000
tbl.6.09.BA.by.Pay.Category,BA,constant,medicare.eligible.retired.health.fund.contributions,non.pay,1953,0
tbl.6.09.BA.by.Pay.Category,BA,constant,other.military.personnel,non.pay,1953,17282000000
tbl.6.09.BA.by.Pay.Category,BA,constant,non.pay.operations,non.pay,1953,62599000000
tbl.6.09.BA.by.Pay.Category,BA,constant,non.pay.investment,non.pay,1953,223330000000
tbl.6.09.BA.by.Pay.Category,BA,constant,OCO.place.holder,other,1953,0
tbl.6.09.BA.by.Pay.Category,BA,current,civilian.pay,pay,1954,5271000000
tbl.6.09.BA.by.Pay.Category,BA,current,military.pay,pay,1954,9461000000
tbl.6.09.BA.by.Pay.Category,BA,current,military.retired.pay.accrual,pay,1954,387000000
tbl.6.09.BA.by.Pay.Category,BA,current,medicare.eligible.retired.health.fund.contributions,non.pay,1954,0
tbl.6.09.BA.by.Pay.Category,BA,current,other.military.personnel,non.pay,1954,2098000000
tbl.6.09.BA.by.Pay.Category,BA,current,non.pay.operations,non.pay,1954,5733000000
tbl.6.09.BA.by.Pay.Category,BA,current,non.pay.investment,non.pay,1954,11369000000
tbl.6.09.BA.by.Pay.Category,BA,current,OCO.place.holder,other,1954,0
tbl.6.09.BA.by.Pay.Category,BA,constant,civilian.pay,pay,1954,92143000000
tbl.6.09.BA.by.Pay.Category,BA,constant,military.pay,pay,1954,196192000000
tbl.6.09.BA.by.Pay.Category,BA,constant,military.retired.pay.accrual,pay,1954,4921000000
tbl.6.09.BA.by.Pay.Category,BA,constant,medicare.eligible.retired.health.fund.contributions,non.pay,1954,0
tbl.6.09.BA.by.Pay.Category,BA,constant,other.military.personnel,non.pay,1954,17905000000
tbl.6.09.BA.by.Pay.Category,BA,constant,non.pay.operations,non.pay,1954,56954000000
tbl.6.09.BA.by.Pay.Category,BA,constant,non.pay.investment,non.pay,1954,103532000000
tbl.6.09.BA.by.Pay.Category,BA,constant,OCO.place.holder,other,1954,0
tbl.6.09.BA.by.Pay.Category,BA,current,civilian.pay,pay,1955,5255000000
tbl.6.09.BA.by.Pay.Category,BA,current,military.pay,pay,1955,9244000000
tbl.6.09.BA.by.Pay.Category,BA,current,military.retired.pay.accrual,pay,1955,424000000
tbl.6.09.BA.by.Pay.Category,BA,current,medicare.eligible.retired.health.fund.contributions,non.pay,1955,0
tbl.6.09.BA.by.Pay.Category,BA,current,other.military.personnel,non.pay,1955,1896000000
tbl.6.09.BA.by.Pay.Category,BA,current,non.pay.operations,non.pay,1955,4360000000
tbl.6.09.BA.by.Pay.Category,BA,current,non.pay.investment,non.pay,1955,9247000000
tbl.6.09.BA.by.Pay.Category,BA,current,OCO.place.holder,other,1955,0
tbl.6.09.BA.by.Pay.Category,BA,constant,civilian.pay,pay,1955,86666000000
tbl.6.09.BA.by.Pay.Category,BA,constant,military.pay,pay,1955,187507000000
tbl.6.09.BA.by.Pay.Category,BA,constant,military.retired.pay.accrual,pay,1955,5075000000
tbl.6.09.BA.by.Pay.Category,BA,constant,medicare.eligible.retired.health.fund.contributions,non.pay,1955,0
tbl.6.09.BA.by.Pay.Category,BA,constant,other.military.personnel,non.pay,1955,15234000000
tbl.6.09.BA.by.Pay.Category,BA,constant,non.pay.operations,non.pay,1955,43008000000
tbl.6.09.BA.by.Pay.Category,BA,constant,non.pay.investment,non.pay,1955,83401000000
tbl.6.09.BA.by.Pay.Category,BA,constant,OCO.place.holder,other,1955,0
tbl.6.09.BA.by.Pay.Category,BA,current,civilian.pay,pay,1956,5502000000
tbl.6.09.BA.by.Pay.Category,BA,current,military.pay,pay,1956,9136000000
tbl.6.09.BA.by.Pay.Category,BA,current,military.retired.pay.accrual,pay,1956,495000000
tbl.6.09.BA.by.Pay.Category,BA,current,medicare.eligible.retired.health.fund.contributions,non.pay,1956,0
tbl.6.09.BA.by.Pay.Category,BA,current,other.military.personnel,non.pay,1956,1922000000
tbl.6.09.BA.by.Pay.Category,BA,current,non.pay.operations,non.pay,1956,3878000000
tbl.6.09.BA.by.Pay.Category,BA,current,non.pay.investment,non.pay,1956,11858000000
tbl.6.09.BA.by.Pay.Category,BA,current,OCO.place.holder,other,1956,0
tbl.6.09.BA.by.Pay.Category,BA,constant,civilian.pay,pay,1956,85176000000
tbl.6.09.BA.by.Pay.Category,BA,constant,military.pay,pay,1956,176998000000
tbl.6.09.BA.by.Pay.Category,BA,constant,military.retired.pay.accrual,pay,1956,5551000000
tbl.6.09.BA.by.Pay.Category,BA,constant,medicare.eligible.retired.health.fund.contributions,non.pay,1956,0
tbl.6.09.BA.by.Pay.Category,BA,constant,other.military.personnel,non.pay,1956,14771000000
tbl.6.09.BA.by.Pay.Category,BA,constant,non.pay.operations,non.pay,1956,39150000000
tbl.6.09.BA.by.Pay.Category,BA,constant,non.pay.investment,non.pay,1956,104164000000
tbl.6.09.BA.by.Pay.Category,BA,constant,OCO.place.holder,other,1956,0
tbl.6.09.BA.by.Pay.Category,BA,current,civilian.pay,pay,1957,5701000000
tbl.6.09.BA.by.Pay.Category,BA,current,military.pay,pay,1957,9117000000
tbl.6.09.BA.by.Pay.Category,BA,current,military.retired.pay.accrual,pay,1957,515000000
tbl.6.09.BA.by.Pay.Category,BA,current,medicare.eligible.retired.health.fund.contributions,non.pay,1957,0
tbl.6.09.BA.by.Pay.Category,BA,current,other.military.personnel,non.pay,1957,1921000000
tbl.6.09.BA.by.Pay.Category,BA,current,non.pay.operations,non.pay,1957,4339000000
tbl.6.09.BA.by.Pay.Category,BA,current,non.pay.investment,non.pay,1957,14322000000
tbl.6.09.BA.by.Pay.Category,BA,current,OCO.place.holder,other,1957,0
tbl.6.09.BA.by.Pay.Category,BA,constant,civilian.pay,pay,1957,84824000000
tbl.6.09.BA.by.Pay.Category,BA,constant,military.pay,pay,1957,179690000000
tbl.6.09.BA.by.Pay.Category,BA,constant,military.retired.pay.accrual,pay,1957,5559000000
tbl.6.09.BA.by.Pay.Category,BA,constant,medicare.eligible.retired.health.fund.contributions,non.pay,1957,0
tbl.6.09.BA.by.Pay.Category,BA,constant,other.military.personnel,non.pay,1957,13889000000
tbl.6.09.BA.by.Pay.Category,BA,constant,non.pay.operations,non.pay,1957,41837000000
tbl.6.09.BA.by.Pay.Category,BA,constant,non.pay.investment,non.pay,1957,119608000000
tbl.6.09.BA.by.Pay.Category,BA,constant,OCO.place.holder,other,1957,0
tbl.6.09.BA.by.Pay.Category,BA,current,civilian.pay,pay,1958,6003000000
tbl.6.09.BA.by.Pay.Category,BA,current,military.pay,pay,1958,8993000000
tbl.6.09.BA.by.Pay.Category,BA,current,military.retired.pay.accrual,pay,1958,567000000
tbl.6.09.BA.by.Pay.Category,BA,current,medicare.eligible.retired.health.fund.contributions,non.pay,1958,0
tbl.6.09.BA.by.Pay.Category,BA,current,other.military.personnel,non.pay,1958,1421000000
tbl.6.09.BA.by.Pay.Category,BA,current,non.pay.operations,non.pay,1958,5339000000
tbl.6.09.BA.by.Pay.Category,BA,current,non.pay.investment,non.pay,1958,14646000000
tbl.6.09.BA.by.Pay.Category,BA,current,OCO.place.holder,other,1958,0
tbl.6.09.BA.by.Pay.Category,BA,constant,civilian.pay,pay,1958,83765000000
tbl.6.09.BA.by.Pay.Category,BA,constant,military.pay,pay,1958,169403000000
tbl.6.09.BA.by.Pay.Category,BA,constant,military.retired.pay.accrual,pay,1958,6067000000
tbl.6.09.BA.by.Pay.Category,BA,constant,medicare.eligible.retired.health.fund.contributions,non.pay,1958,0
tbl.6.09.BA.by.Pay.Category,BA,constant,other.military.personnel,non.pay,1958,10149000000
tbl.6.09.BA.by.Pay.Category,BA,constant,non.pay.operations,non.pay,1958,48694000000
tbl.6.09.BA.by.Pay.Category,BA,constant,non.pay.investment,non.pay,1958,122972000000
tbl.6.09.BA.by.Pay.Category,BA,constant,OCO.place.holder,other,1958,0
tbl.6.09.BA.by.Pay.Category,BA,current,civilian.pay,pay,1959,6327000000
tbl.6.09.BA.by.Pay.Category,BA,current,military.pay,pay,1959,9269000000
tbl.6.09.BA.by.Pay.Category,BA,current,military.retired.pay.accrual,pay,1959,640000000
tbl.6.09.BA.by.Pay.Category,BA,current,medicare.eligible.retired.health.fund.contributions,non.pay,1959,0
tbl.6.09.BA.by.Pay.Category,BA,current,other.military.personnel,non.pay,1959,1554000000
tbl.6.09.BA.by.Pay.Category,BA,current,non.pay.operations,non.pay,1959,5258000000
tbl.6.09.BA.by.Pay.Category,BA,current,non.pay.investment,non.pay,1959,18353000000
tbl.6.09.BA.by.Pay.Category,BA,current,OCO.place.holder,other,1959,0
tbl.6.09.BA.by.Pay.Category,BA,constant,civilian.pay,pay,1959,83089000000
tbl.6.09.BA.by.Pay.Category,BA,constant,military.pay,pay,1959,163201000000
tbl.6.09.BA.by.Pay.Category,BA,constant,military.retired.pay.accrual,pay,1959,6400000000
tbl.6.09.BA.by.Pay.Category,BA,constant,medicare.eligible.retired.health.fund.contributions,non.pay,1959,0
tbl.6.09.BA.by.Pay.Category,BA,constant,other.military.personnel,non.pay,1959,10897000000
tbl.6.09.BA.by.Pay.Category,BA,constant,non.pay.operations,non.pay,1959,47625000000
tbl.6.09.BA.by.Pay.Category,BA,constant,non.pay.investment,non.pay,1959,150145000000
tbl.6.09.BA.by.Pay.Category,BA,constant,OCO.place.holder,other,1959,0
tbl.6.09.BA.by.Pay.Category,BA,current,civilian.pay,pay,1960,6240000000
tbl.6.09.BA.by.Pay.Category,BA,current,military.pay,pay,1960,9168000000
tbl.6.09.BA.by.Pay.Category,BA,current,military.retired.pay.accrual,pay,1960,715000000
tbl.6.09.BA.by.Pay.Category,BA,current,medicare.eligible.retired.health.fund.contributions,non.pay,1960,0
tbl.6.09.BA.by.Pay.Category,BA,current,other.military.personnel,non.pay,1960,1713000000
tbl.6.09.BA.by.Pay.Category,BA,current,non.pay.operations,non.pay,1960,5414000000
tbl.6.09.BA.by.Pay.Category,BA,current,non.pay.investment,non.pay,1960,17656000000
tbl.6.09.BA.by.Pay.Category,BA,current,OCO.place.holder,other,1960,0
tbl.6.09.BA.by.Pay.Category,BA,constant,civilian.pay,pay,1960,79693000000
tbl.6.09.BA.by.Pay.Category,BA,constant,military.pay,pay,1960,159787000000
tbl.6.09.BA.by.Pay.Category,BA,constant,military.retired.pay.accrual,pay,1960,7209000000
tbl.6.09.BA.by.Pay.Category,BA,constant,medicare.eligible.retired.health.fund.contributions,non.pay,1960,0
tbl.6.09.BA.by.Pay.Category,BA,constant,other.military.personnel,non.pay,1960,12055000000
tbl.6.09.BA.by.Pay.Category,BA,constant,non.pay.operations,non.pay,1960,48026000000
tbl.6.09.BA.by.Pay.Category,BA,constant,non.pay.investment,non.pay,1960,140157000000
tbl.6.09.BA.by.Pay.Category,BA,constant,OCO.place.holder,other,1960,0
tbl.6.09.BA.by.Pay.Category,BA,current,civilian.pay,pay,1961,6616000000
tbl.6.09.BA.by.Pay.Category,BA,current,military.pay,pay,1961,9181000000
tbl.6.09.BA.by.Pay.Category,BA,current,military.retired.pay.accrual,pay,1961,790000000
tbl.6.09.BA.by.Pay.Category,BA,current,medicare.eligible.retired.health.fund.contributions,non.pay,1961,0
tbl.6.09.BA.by.Pay.Category,BA,current,other.military.personnel,non.pay,1961,1808000000
tbl.6.09.BA.by.Pay.Category,BA,current,non.pay.operations,non.pay,1961,5445000000
tbl.6.09.BA.by.Pay.Category,BA,current,non.pay.investment,non.pay,1961,17545000000
tbl.6.09.BA.by.Pay.Category,BA,current,OCO.place.holder,other,1961,0
tbl.6.09.BA.by.Pay.Category,BA,constant,civilian.pay,pay,1961,78485000000
tbl.6.09.BA.by.Pay.Category,BA,constant,military.pay,pay,1961,158700000000
tbl.6.09.BA.by.Pay.Category,BA,constant,military.retired.pay.accrual,pay,1961,7985000000
tbl.6.09.BA.by.Pay.Category,BA,constant,medicare.eligible.retired.health.fund.contributions,non.pay,1961,0
tbl.6.09.BA.by.Pay.Category,BA,constant,other.military.personnel,non.pay,1961,12548000000
tbl.6.09.BA.by.Pay.Category,BA,constant,non.pay.operations,non.pay,1961,48176000000
tbl.6.09.BA.by.Pay.Category,BA,constant,non.pay.investment,non.pay,1961,142208000000
tbl.6.09.BA.by.Pay.Category,BA,constant,OCO.place.holder,other,1961,0
tbl.6.09.BA.by.Pay.Category,BA,current,civilian.pay,pay,1962,7034000000
tbl.6.09.BA.by.Pay.Category,BA,current,military.pay,pay,1962,9917000000
tbl.6.09.BA.by.Pay.Category,BA,current,military.retired.pay.accrual,pay,1962,920000000
tbl.6.09.BA.by.Pay.Category,BA,current,medicare.eligible.retired.health.fund.contributions,non.pay,1962,0
tbl.6.09.BA.by.Pay.Category,BA,current,other.military.personnel,non.pay,1962,1873000000
tbl.6.09.BA.by.Pay.Category,BA,current,non.pay.operations,non.pay,1962,6638000000
tbl.6.09.BA.by.Pay.Category,BA,current,non.pay.investment,non.pay,1962,21632000000
tbl.6.09.BA.by.Pay.Category,BA,current,OCO.place.holder,other,1962,0
tbl.6.09.BA.by.Pay.Category,BA,constant,civilian.pay,pay,1962,81514000000
tbl.6.09.BA.by.Pay.Category,BA,constant,military.pay,pay,1962,172362000000
tbl.6.09.BA.by.Pay.Category,BA,constant,military.retired.pay.accrual,pay,1962,9295000000
tbl.6.09.BA.by.Pay.Category,BA,constant,medicare.eligible.retired.health.fund.contributions,non.pay,1962,0
tbl.6.09.BA.by.Pay.Category,BA,constant,other.military.personnel,non.pay,1962,13109000000
tbl.6.09.BA.by.Pay.Category,BA,constant,non.pay.operations,non.pay,1962,57339000000
tbl.6.09.BA.by.Pay.Category,BA,constant,non.pay.investment,non.pay,1962,175728000000
tbl.6.09.BA.by.Pay.Category,BA,constant,OCO.place.holder,other,1962,0
tbl.6.09.BA.by.Pay.Category,BA,current,civilian.pay,pay,1963,7295000000
tbl.6.09.BA.by.Pay.Category,BA,current,military.pay,pay,1963,9762000000
tbl.6.09.BA.by.Pay.Category,BA,current,military.retired.pay.accrual,pay,1963,1026000000
tbl.6.09.BA.by.Pay.Category,BA,current,medicare.eligible.retired.health.fund.contributions,non.pay,1963,0
